27.84
27.84
0.0
1.85
0.0
0.0
0.0
1.87
27.84
0.0
0.0
0.0
27.84
0.0
4.21
27.84
27.84
0.0
0.0
0.0
27.84
8.43
6.56
0.0
-36.43
27.84
0.0
27.84
27.84
0.0
0.0
0.0
0.0
26.92
27.84
0.0
0.0
0.0
0.0
26.1
0.0
0.0
27.84
-3.83
0.0
0.0
0.0
27.84
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27.84
0.0
27.84
27.84
0.0
27.84
27.84
0.0
27.84
0.0
0.0
0.0
1.85
0.0
27.84
0.0
12.34
-36.86
0.0
0.0
0.0
-0.14
6.56
0.0
5.58
27.84
0.0
1.63
5.52
0.0
0.0
27.84
0.94
0.0
27.84
0.0
4.19
0.0
0.0
0.0
27.84
0.0
0.0
27.84
27.14
0.0
0.0
-36.7
0.0
-37.08
0.0
0.0
22.98
0.0
27.14
4.77
0.0
0.0
0.0
27.84
0.0
27.84
27.84
0.0
0.0
10.18
16.01
0.0
0.0
0.0
11.41
1.85
0.0
0.0
27.74
27.84
5.66
0.0
0.0
27.84
4.42
0.0
0.0
0.0
4.84
27.84
0.0
0.0
27.84
0.0
0.0
0.0
27.84
27.72
0.0
0.0
0.0
27.84
0.0
4.25
-3.79
20.0
0.0
27.86
10.18
7.33
0.0
-38.24
27.84
27.84
27.84
0.0
0.0
21.83
0.0
27.84
0.0
0.0
27.84
0.0
0.0
7.97
0.0
0.0
0.0
27.84
0.0
27.84
27.84
27.84
0.0
27.84
27.84
0.0
0.0
-35.73
0.0
0.0
0.0
27.84
9.5
27.84
27.84
27.84
0.0
0.0
27.84
0.0
0.0
27.84
0.6
0.0
4.42
0.0
27.84
0.0
27.84
0.0
26.11
27.84
27.84
27.84
0.0
0.0
0.0
27.84
27.84
27.84
27.84
0.0
0.0
0.0
27.84
0.0
27.84
0.0
25.88
27.84
27.84
0.0
0.0
27.84
0.0
27.84
27.84
27.84
0.35
27.84
0.0
0.0
5.13
27.84
27.84
21.59
21.22
0.0
0.6
27.84
27.84
0.0
0.0
0.0
27.84
0.0
27.84
0.0
27.84
0.0
27.84
27.84
0.0
4.93
0.0
27.14
27.84
0.0
0.0
0.0
27.84
26.5
27.84
0.0
0.0
27.84
7.82
0.0
27.84
0.0
0.0
11.41
25.88
27.84
0.0
0.0
0.0
27.84
-36.44
5.13
0.0
0.0
0.0
0.0
0.41
0.0
1.87
