,date,open,high,low,close,volume
432057,2020-10-29 07:30:00,13207.86,13207.87,13191.21,13192.51,42.636395
432087,2020-10-29 07:00:00,13278.72,13290.8,13278.71,13289.44,62.712258
432117,2020-10-29 06:30:00,13276.58,13282.24,13274.5,13279.57,24.673439
432147,2020-10-29 06:00:00,13284.84,13294.21,13284.84,13292.06,22.482241
432177,2020-10-29 05:30:00,13253.0,13272.9,13253.0,13263.12,43.698843
432207,2020-10-29 05:00:00,13235.95,13250.0,13235.95,13250.0,24.192002
432237,2020-10-29 04:30:00,13264.11,13280.0,13264.11,13277.57,30.475536
432267,2020-10-29 04:00:00,13280.98,13287.0,13271.84,13272.3,60.707785
432297,2020-10-29 03:30:00,13224.99,13234.35,13224.99,13234.33,31.658516
432327,2020-10-29 03:00:00,13238.46,13240.03,13230.88,13230.88,28.640393
432357,2020-10-29 02:30:00,13229.98,13235.35,13228.0,13228.01,42.789416
432387,2020-10-29 02:00:00,13284.09,13290.0,13273.69,13274.6,34.022053
432417,2020-10-29 01:30:00,13193.09,13209.94,13193.09,13208.23,30.628432
432447,2020-10-29 01:00:00,13245.17,13252.6,13240.0,13252.6,90.669456
432477,2020-10-29 00:30:00,13290.0,13297.32,13290.0,13291.94,24.411643
432507,2020-10-29 00:00:00,13266.4,13270.56,13263.07,13268.71,63.690132
432537,2020-10-28 23:30:00,13295.55,13295.55,13288.97,13288.97,30.948791
432567,2020-10-28 23:00:00,13259.94,13262.0,13240.93,13242.33,65.214786
432597,2020-10-28 22:30:00,13274.17,13284.0,13270.0,13272.6,96.931023
432627,2020-10-28 22:00:00,13195.01,13197.0,13191.0,13191.01,30.460633
432657,2020-10-28 21:30:00,13106.25,13130.0,13100.0,13128.1,64.113611
432687,2020-10-28 21:00:00,13197.45,13201.76,13196.68,13198.99,12.746468
432717,2020-10-28 20:30:00,13204.38,13220.0,13204.38,13219.66,58.63771
432747,2020-10-28 20:00:00,13165.32,13170.65,13151.94,13168.19,36.257779
432777,2020-10-28 19:30:00,13222.77,13244.7,13220.99,13242.56,69.552633
432807,2020-10-28 19:00:00,13209.87,13224.07,13209.58,13221.37,67.114934
432837,2020-10-28 18:30:00,13210.0,13233.81,13210.0,13225.21,80.159542
432867,2020-10-28 18:00:00,13182.89,13186.29,13177.6,13180.79,37.340964
432897,2020-10-28 17:30:00,13117.08,13127.96,13117.08,13124.19,31.50389
432927,2020-10-28 17:00:00,13142.02,13147.39,13130.0,13140.0,61.746552
432957,2020-10-28 16:30:00,13124.46,13126.66,13115.0,13115.71,75.014712
432987,2020-10-28 16:00:00,13221.26,13221.5,13203.86,13204.52,147.838554
433017,2020-10-28 15:30:00,13188.82,13188.82,13170.0,13173.15,73.31164
433047,2020-10-28 15:00:00,13069.26,13069.26,13051.62,13065.22,81.739513
433077,2020-10-28 14:30:00,13064.89,13064.89,13044.62,13044.99,84.061135
433107,2020-10-28 14:00:00,13106.31,13173.0,13080.0,13146.91,406.769154
433137,2020-10-28 13:30:00,13261.9,13288.4,13260.91,13283.88,83.290851
433167,2020-10-28 13:00:00,13293.51,13318.77,13277.39,13315.06,155.565684
433197,2020-10-28 12:30:00,13252.05,13269.99,13233.0,13268.51,88.476516
433227,2020-10-28 12:00:00,13318.33,13337.03,13285.0,13335.65,415.569825
433257,2020-10-28 11:30:00,13422.83,13427.21,13400.45,13424.33,130.570261
433287,2020-10-28 11:00:00,13561.12,13562.34,13544.59,13544.59,89.763298
433317,2020-10-28 10:30:00,13599.19,13610.0,13595.28,13610.0,53.793134
433347,2020-10-28 10:00:00,13606.0,13606.01,13585.05,13591.97,72.593144
433377,2020-10-28 09:30:00,13644.09,13644.09,13633.75,13643.09,37.512767
433407,2020-10-28 09:00:00,13685.61,13685.86,13671.66,13682.99,56.192712
433437,2020-10-28 08:30:00,13677.64,13677.71,13659.25,13659.78,56.393328
433467,2020-10-28 08:00:00,13664.36,13666.39,13654.68,13655.15,38.67923
433497,2020-10-28 07:30:00,13607.55,13615.49,13590.66,13600.18,57.66957
433527,2020-10-28 07:00:00,13709.38,13709.38,13694.83,13695.82,85.394248
433557,2020-10-28 06:30:00,13751.21,13754.35,13747.13,13747.17,51.750572
433587,2020-10-28 06:00:00,13728.45,13730.92,13725.2,13726.37,46.989024
433617,2020-10-28 05:30:00,13729.54,13736.89,13729.54,13736.09,34.749319
433647,2020-10-28 05:00:00,13743.59,13750.0,13743.0,13750.0,37.046351
433677,2020-10-28 04:30:00,13746.78,13757.69,13744.54,13757.53,34.110072
433707,2020-10-28 04:00:00,13780.0,13798.99,13778.54,13798.59,37.153129
433737,2020-10-28 03:30:00,13817.46,13817.47,13797.06,13797.07,65.517107
433767,2020-10-28 03:00:00,13840.0,13845.73,13799.04,13799.26,129.752376
433797,2020-10-28 02:30:00,13771.11,13775.0,13767.39,13772.91,65.213572
433827,2020-10-28 02:00:00,13716.87,13716.88,13671.5,13695.5,85.368077
433857,2020-10-28 01:30:00,13691.29,13691.29,13685.56,13689.52,26.479613
433887,2020-10-28 01:00:00,13712.27,13712.28,13695.56,13695.56,25.313976
433917,2020-10-28 00:30:00,13698.49,13707.43,13697.56,13705.41,54.462577
433947,2020-10-28 00:00:00,13636.16,13646.82,13633.18,13637.24,49.101062
433977,2020-10-27 23:30:00,13693.02,13693.03,13669.47,13671.96,52.935897
434007,2020-10-27 23:00:00,13730.41,13730.41,13705.02,13706.41,55.259097
434037,2020-10-27 22:30:00,13667.26,13667.27,13663.74,13664.08,14.240302
434067,2020-10-27 22:00:00,13692.58,13694.07,13671.83,13690.73,95.802956
434097,2020-10-27 21:30:00,13682.99,13689.97,13682.98,13688.49,14.991318
434127,2020-10-27 21:00:00,13602.53,13632.09,13595.55,13631.38,48.903631
434157,2020-10-27 20:30:00,13673.73,13673.74,13662.8,13673.55,55.594445
434187,2020-10-27 20:00:00,13656.9,13664.14,13654.41,13654.86,41.47925
434217,2020-10-27 19:30:00,13635.65,13642.3,13631.74,13632.64,19.784322
434247,2020-10-27 19:00:00,13633.93,13643.98,13632.91,13636.23,29.065333
434277,2020-10-27 18:30:00,13569.97,13596.72,13567.29,13587.51,119.755552
434307,2020-10-27 18:00:00,13673.58,13687.55,13672.22,13675.82,29.411232
434337,2020-10-27 17:30:00,13622.4,13631.96,13611.04,13626.06,47.400902
434367,2020-10-27 17:00:00,13642.54,13666.0,13642.0,13646.89,309.49428
434397,2020-10-27 16:30:00,13583.01,13589.36,13579.0,13586.58,70.948766
434427,2020-10-27 16:00:00,13609.24,13646.96,13597.93,13600.0,384.412441
434457,2020-10-27 15:30:00,13448.99,13460.0,13448.99,13453.47,47.265184
434487,2020-10-27 15:00:00,13390.84,13399.22,13387.0,13389.63,29.468675
434517,2020-10-27 14:30:00,13346.68,13364.53,13346.49,13362.12,50.831982
434547,2020-10-27 14:00:00,13394.51,13400.0,13385.72,13386.46,66.274354
434577,2020-10-27 13:30:00,13424.98,13430.0,13424.0,13429.97,42.304123
434607,2020-10-27 13:00:00,13383.01,13396.9,13383.0,13386.31,86.025937
434637,2020-10-27 12:30:00,13403.35,13412.45,13399.04,13400.0,38.785189
434667,2020-10-27 12:00:00,13449.8,13460.97,13438.2,13440.01,160.945444
434697,2020-10-27 11:30:00,13449.73,13497.0,13449.72,13465.41,594.580653
434727,2020-10-27 11:00:00,13262.74,13298.0,13262.73,13295.52,230.394979
434757,2020-10-27 10:30:00,13192.32,13194.47,13183.5,13185.0,53.709777
434787,2020-10-27 10:00:00,13144.81,13150.0,13144.8,13146.4,61.492561
434817,2020-10-27 09:30:00,13117.18,13124.06,13117.18,13123.02,37.680268
434847,2020-10-27 09:00:00,13141.57,13145.9,13128.33,13136.53,85.692626
434877,2020-10-27 08:30:00,13148.99,13154.31,13148.99,13150.94,41.694284
434907,2020-10-27 08:00:00,13144.59,13155.24,13144.59,13152.49,76.381595
434937,2020-10-27 07:30:00,13109.61,13115.53,13109.61,13110.52,33.490684
434967,2020-10-27 07:00:00,13106.08,13112.55,13105.71,13107.01,45.09392
434997,2020-10-27 06:30:00,13078.7,13080.16,13069.62,13069.63,27.891484
435027,2020-10-27 06:00:00,13088.66,13095.63,13088.65,13091.72,13.676052
435057,2020-10-27 05:30:00,13082.68,13099.5,13082.68,13093.86,37.244244
435087,2020-10-27 05:00:00,13124.61,13144.49,13124.61,13136.34,120.487104
435117,2020-10-27 04:30:00,13098.45,13100.01,13098.45,13099.26,19.438111
435147,2020-10-27 04:00:00,13083.24,13094.05,13083.24,13092.45,25.415234
435177,2020-10-27 03:30:00,13079.66,13081.17,13074.46,13074.46,9.850654
435207,2020-10-27 03:00:00,13071.89,13083.33,13071.51,13078.84,18.021151
435237,2020-10-27 02:30:00,13091.43,13091.43,13086.32,13086.59,18.127683
435267,2020-10-27 02:00:00,13094.12,13106.0,13094.12,13106.0,17.499302
435297,2020-10-27 01:30:00,13074.96,13084.13,13074.96,13076.43,29.302992
435327,2020-10-27 01:00:00,13092.89,13098.92,13080.07,13080.55,23.495921
435357,2020-10-27 00:30:00,13117.24,13129.19,13115.28,13115.28,176.174898
435387,2020-10-27 00:00:00,13052.15,13058.74,13019.87,13058.73,113.358336
435417,2020-10-26 23:30:00,13067.61,13075.55,13067.11,13069.34,137.927431
435447,2020-10-26 23:00:00,13043.21,13058.87,13043.2,13052.23,46.358427
435477,2020-10-26 22:30:00,13034.25,13036.45,13033.6,13035.79,8.630438
435507,2020-10-26 22:00:00,13013.72,13026.88,13013.71,13025.42,14.57508
435537,2020-10-26 21:30:00,13024.38,13024.43,13022.9,13023.35,10.360342
435567,2020-10-26 21:00:00,12996.09,13016.92,12996.07,13000.49,37.099548
435597,2020-10-26 20:30:00,13028.85,13030.0,13026.27,13029.38,35.19756
435627,2020-10-26 20:00:00,13004.49,13004.5,12994.76,13000.52,42.225454
435657,2020-10-26 19:30:00,12983.99,12985.8,12972.85,12974.31,56.46543
435687,2020-10-26 19:00:00,12963.24,12963.24,12942.14,12943.38,55.34927
435717,2020-10-26 18:30:00,12944.31,12949.99,12935.0,12936.69,110.700232
435747,2020-10-26 18:00:00,12875.03,12880.68,12857.13,12859.41,85.981857
435777,2020-10-26 17:30:00,12886.96,12886.96,12840.0,12851.3,142.010747
435807,2020-10-26 17:00:00,12845.31,12858.29,12820.89,12846.76,162.111903
435837,2020-10-26 16:30:00,12976.36,12976.36,12952.77,12953.89,79.736118
435867,2020-10-26 16:00:00,12978.4,12978.4,12950.0,12959.08,167.718676
435897,2020-10-26 15:30:00,13107.39,13108.95,13091.0,13098.36,92.851793
435927,2020-10-26 15:00:00,13167.17,13167.17,13141.6,13146.85,127.956563
435957,2020-10-26 14:30:00,13183.78,13183.83,13175.01,13179.12,29.201505
435987,2020-10-26 14:00:00,13204.05,13208.05,13197.79,13198.74,60.214954
436017,2020-10-26 13:30:00,13191.99,13238.81,13191.43,13217.45,324.86672
436047,2020-10-26 13:00:00,13138.53,13139.82,13119.34,13119.34,35.581492
436077,2020-10-26 12:30:00,13115.15,13116.38,13110.68,13114.16,39.60458
436107,2020-10-26 12:00:00,13145.01,13150.0,13144.98,13150.0,48.579413
436137,2020-10-26 11:30:00,13161.21,13165.91,13141.48,13144.6,76.724975
436167,2020-10-26 11:00:00,13108.66,13112.81,13108.27,13111.14,16.27127
436197,2020-10-26 10:30:00,13068.21,13068.21,13061.11,13065.19,96.674491
436227,2020-10-26 10:00:00,13086.73,13089.14,13085.09,13086.64,21.374463
436257,2020-10-26 09:30:00,13057.98,13063.5,13056.26,13060.24,20.378877
436287,2020-10-26 09:00:00,13054.37,13063.48,13053.23,13054.32,20.622004
436317,2020-10-26 08:30:00,12982.64,12987.89,12970.0,12987.32,84.226361
436347,2020-10-26 08:00:00,13037.08,13042.1,13026.32,13040.84,40.771477
