,date,open,high,low,close,volume
347838,2020-12-27 01:00:00,33.4723,33.5187,33.404,33.4599,5774.618
347868,2020-12-27 00:30:00,33.6912,33.7485,33.6797,33.7157,3304.293
347898,2020-12-27 00:00:00,33.651,33.6597,33.5774,33.6179,2385.313
347928,2020-12-26 23:30:00,33.4116,33.4131,33.3973,33.3997,400.697
347958,2020-12-26 23:00:00,33.3301,33.3301,33.2885,33.3232,1147.752
347988,2020-12-26 22:30:00,33.4281,33.4285,33.3295,33.3902,2209.226
348018,2020-12-26 22:00:00,33.84,33.8644,33.7794,33.7953,4440.397
348048,2020-12-26 21:30:00,33.8088,33.8088,33.75,33.774,3015.578
348078,2020-12-26 21:00:00,33.7233,33.7517,33.661,33.6871,6562.698
348108,2020-12-26 20:30:00,33.5748,33.5902,33.5312,33.5861,1930.999
348138,2020-12-26 20:00:00,33.4757,33.5371,33.4754,33.5371,1361.803
348168,2020-12-26 19:30:00,33.5427,33.5687,33.536,33.554,349.698
348198,2020-12-26 19:00:00,33.5922,33.6057,33.5764,33.5928,654.381
348228,2020-12-26 18:30:00,33.6589,33.6739,33.6587,33.6685,231.579
348258,2020-12-26 18:00:00,33.621,33.6638,33.6075,33.6427,3899.571
348288,2020-12-26 17:30:00,33.5809,33.6215,33.5801,33.62,846.925
348318,2020-12-26 17:00:00,33.6969,33.7344,33.6969,33.7301,3119.507
348348,2020-12-26 16:30:00,33.85,33.85,33.8001,33.8329,6583.199
348378,2020-12-26 16:00:00,33.2149,33.2452,32.8746,33.056,20146.614
348408,2020-12-26 15:30:00,33.2921,33.3288,33.28,33.2801,1454.843
348438,2020-12-26 15:00:00,33.3348,33.3964,33.3348,33.372,2757.79
348468,2020-12-26 14:30:00,33.42,33.4542,33.39,33.3903,1130.495
348498,2020-12-26 14:00:00,33.1914,33.2077,33.1606,33.1862,1111.979
348528,2020-12-26 13:30:00,33.0884,33.1166,33.08,33.0875,1043.474
348558,2020-12-26 13:00:00,33.0276,33.1035,33.0276,33.09,1302.964
348588,2020-12-26 12:30:00,32.9729,32.9837,32.9196,32.9462,4136.182
348618,2020-12-26 12:00:00,32.9455,32.9775,32.9229,32.9775,1796.538
348648,2020-12-26 11:30:00,32.7568,32.7569,32.7278,32.7362,455.884
348678,2020-12-26 11:00:00,32.784,32.84,32.7656,32.8201,4082.241
348708,2020-12-26 10:30:00,32.87,32.87,32.8231,32.8239,772.801
348738,2020-12-26 10:00:00,32.9596,32.9822,32.9567,32.9747,338.783
348768,2020-12-26 09:30:00,32.8397,32.9171,32.8307,32.8913,1411.213
348798,2020-12-26 09:00:00,33.2292,33.2619,33.2121,33.2284,904.499
348828,2020-12-26 08:30:00,33.3297,33.3397,33.2919,33.2974,2519.801
348858,2020-12-26 08:00:00,33.306,33.3077,33.2407,33.26,716.415
348888,2020-12-26 07:30:00,33.2386,33.26,33.234,33.2537,719.278
348918,2020-12-26 07:00:00,33.295,33.3493,33.2837,33.3241,3554.661
348948,2020-12-26 06:30:00,32.9854,32.9855,32.9008,32.915,954.158
348978,2020-12-26 06:00:00,33.0381,33.0399,32.9542,32.9649,1132.858
349008,2020-12-26 05:30:00,33.1576,33.2163,33.1546,33.2157,2697.939
349038,2020-12-26 05:00:00,33.1676,33.2605,33.1568,33.2543,1452.849
349068,2020-12-26 04:30:00,33.4732,33.4814,33.4609,33.4806,413.979
349098,2020-12-26 04:00:00,33.5948,33.6,33.4285,33.5247,11315.665
349128,2020-12-26 03:30:00,33.5901,33.6319,33.5777,33.6117,2033.349
349158,2020-12-26 03:00:00,33.4471,33.5009,33.4471,33.4903,1489.963
349188,2020-12-26 02:30:00,33.5986,33.6102,33.52,33.5927,2956.23
349218,2020-12-26 02:00:00,33.4957,33.5412,33.494,33.5293,3438.118
349248,2020-12-26 01:30:00,33.4384,33.4678,33.4276,33.4479,2907.508
349278,2020-12-26 01:00:00,33.6696,33.6752,33.6007,33.6289,2973.517
349308,2020-12-26 00:30:00,33.5176,33.5348,33.3601,33.3887,6998.781
349338,2020-12-26 00:00:00,33.1996,33.227,33.1357,33.1604,4230.993
349368,2020-12-25 23:30:00,33.2084,33.2711,33.2084,33.258,2037.442
349398,2020-12-25 23:00:00,32.6183,32.6183,32.56,32.5735,979.223
349428,2020-12-25 22:30:00,32.5186,32.5222,32.4731,32.4756,1100.618
349458,2020-12-25 22:00:00,32.298,32.3047,32.2659,32.2845,1723.221
349488,2020-12-25 21:30:00,32.3823,32.3879,32.3698,32.3746,153.097
349518,2020-12-25 21:00:00,32.4345,32.4596,32.4201,32.4514,541.472
349548,2020-12-25 20:30:00,32.4085,32.4085,32.3694,32.3736,1140.765
349578,2020-12-25 20:00:00,32.49,32.5088,32.4404,32.4411,1168.556
349608,2020-12-25 19:30:00,32.3446,32.3619,32.3436,32.355,312.5
349638,2020-12-25 19:00:00,32.3716,32.3874,32.3368,32.3408,932.038
349668,2020-12-25 18:30:00,32.2603,32.2711,32.2106,32.225,3634.702
349698,2020-12-25 18:00:00,32.3276,32.3306,32.2048,32.212,1634.811
349728,2020-12-25 17:30:00,32.0527,32.15,32.0415,32.1282,3295.671
349758,2020-12-25 17:00:00,31.9584,31.9584,31.7656,31.8706,7140.102
349788,2020-12-25 16:30:00,32.7812,32.8191,32.7689,32.7861,3468.638
349818,2020-12-25 16:00:00,32.4195,32.5714,32.4054,32.5235,2668.486
349848,2020-12-25 15:30:00,32.7185,32.7398,32.7104,32.7253,1051.261
349878,2020-12-25 15:00:00,32.5786,32.6281,32.5686,32.6184,1385.447
349908,2020-12-25 14:30:00,32.9912,32.9913,32.9464,32.9653,2025.864
349938,2020-12-25 14:00:00,33.0843,33.0998,33.05,33.0643,1062.445
349968,2020-12-25 13:30:00,33.0849,33.088,33.0739,33.084,1972.184
349998,2020-12-25 13:00:00,33.1191,33.1967,33.1154,33.1607,1394.704
350028,2020-12-25 12:30:00,33.3447,33.408,33.3447,33.3942,3402.871
350058,2020-12-25 12:00:00,33.2248,33.2972,33.2107,33.2372,3080.448
350088,2020-12-25 11:30:00,33.327,33.3495,33.2435,33.2845,8250.543
350118,2020-12-25 11:00:00,33.2271,33.3098,33.22,33.2346,1792.056
350148,2020-12-25 10:30:00,33.2217,33.2332,33.198,33.1982,1852.919
350178,2020-12-25 10:00:00,33.1212,33.146,33.0595,33.0999,3064.23
350208,2020-12-25 09:30:00,32.7504,32.7544,32.7256,32.7365,865.676
350238,2020-12-25 09:00:00,32.6744,32.7424,32.6712,32.6712,997.92
350268,2020-12-25 08:30:00,32.8819,32.8877,32.8403,32.8519,1229.326
350298,2020-12-25 08:00:00,32.725,32.7454,32.7085,32.7454,7450.91
350328,2020-12-25 07:30:00,32.5952,32.6044,32.5893,32.598,361.701
350358,2020-12-25 07:00:00,32.9196,32.9196,32.7889,32.8169,2792.61
350388,2020-12-25 06:30:00,32.4648,32.5219,32.4648,32.5116,864.792
350418,2020-12-25 06:00:00,32.3148,32.3311,32.2691,32.3219,2274.067
350448,2020-12-25 05:30:00,32.1606,32.1682,32.1376,32.1503,872.805
350478,2020-12-25 05:00:00,32.2946,32.2946,32.2665,32.2753,787.178
350508,2020-12-25 04:30:00,32.3349,32.37,32.3349,32.3603,711.306
350538,2020-12-25 04:00:00,32.2034,32.2054,32.1761,32.185,479.988
350568,2020-12-25 03:30:00,32.1877,32.2606,32.1858,32.2596,1189.603
350598,2020-12-25 03:00:00,32.4659,32.466,32.25,32.2521,4444.493
350628,2020-12-25 01:30:00,32.3779,32.4266,32.3762,32.4052,2555.609
350658,2020-12-25 01:00:00,32.4476,32.4499,32.4048,32.4141,1278.525
350688,2020-12-25 00:30:00,32.434,32.4492,31.9183,32.3649,17970.281
350718,2020-12-25 00:00:00,32.4947,32.571,32.492,32.5325,2065.786
350748,2020-12-24 23:30:00,32.5994,32.6111,32.5594,32.5964,1799.16
350778,2020-12-24 23:00:00,32.6546,32.6635,32.5001,32.57,6305.399
350808,2020-12-24 22:30:00,32.2719,32.2847,32.2564,32.27,1606.984
350838,2020-12-24 22:00:00,32.2715,32.2756,32.2221,32.2562,2294.277
350868,2020-12-24 21:30:00,32.2661,32.2905,32.2356,32.2405,1837.984
350898,2020-12-24 21:00:00,32.0346,32.0602,31.998,32.0072,2451.892
350928,2020-12-24 20:30:00,31.9027,31.9686,31.9027,31.9512,1514.86
350958,2020-12-24 20:00:00,32.0716,32.1293,32.0631,32.1273,2022.157
350988,2020-12-24 19:30:00,32.0532,32.0682,32.0514,32.0523,823.446
351018,2020-12-24 19:00:00,32.0975,32.1258,32.0672,32.1181,3202.485
351048,2020-12-24 18:30:00,32.1164,32.1691,32.1012,32.1252,2833.594
351078,2020-12-24 18:00:00,32.0548,32.1257,32.0548,32.0862,4116.742
351108,2020-12-24 17:30:00,31.9307,32.081,31.9221,31.9424,6431.031
351138,2020-12-24 17:00:00,31.9004,31.9729,31.8927,31.9606,823.337
